,mail_id,label,prob,true_label
0,238,phishing,99,1
1,1301,phishing,100%,1
2,225,phishing,100,1
3,43,phishing,100,1
4,568,phishing,99,1
5,453,phishing,100,1
6,2854,phishing,100,1
7,2853,phishing,100,1
8,2852,phishing,100,1
9,1174,phishing,100,1
10,1173,phishing,100%,1
11,1382,phishing,100%,1
12,1127,phishing,100,1
13,5652,phishing,99,1
14,5653,phishing,99,1
15,5648,phishing,99%,1
16,5636,phishing,100,1
17,892,phishing,100%,1
18,2691,phishing,100%,1
19,1767,phishing,100,1
20,3263,phishing,100,1
21,2949,phishing,100,1
22,2948,phishing,100,1
23,2947,phishing,100,1
24,2191,phishing,100,1
25,2190,phishing,100,1
26,2187,phishing,100,1
27,532,phishing,100,1
28,531,phishing,100,1
29,416,phishing,99,1
30,1656,phishing,100,1
31,1065,phishing,99,1
32,5768,phishing,95,1
33,5776,phishing,100,1
34,662,phishing,100%,1
35,3117,phishing,100,1
36,303,phishing,100,1
37,312,phishing,100,1
38,448,phishing,100,1
39,687,phishing,100,1
