,mail_id,label,prob,true_label
0,2661,legit,1,0
1,2655,legit,5,0
2,2961,legit,10,0
3,3404,legit,5,0
4,2660,legit,0%,0
5,2654,legit,5,0
6,2653,legit,0,0
7,3645,legit,5,0
8,3403,legit,5,0
9,2652,legit,5,0
10,2650,legit,5,0
11,2651,legit,0,0
12,2649,legit,5,0
13,3216,legit,5,0
14,3405,legit,5,0
15,2648,legit,1,0
16,3402,legit,5,0
17,3401,legit,5,0
18,2641,legit,0,0
19,2640,legit,0,0
20,2512,legit,1,0
21,2647,legit,5,0
22,2646,legit,1,0
23,2645,legit,0%,0
24,2643,legit,0,0
25,2644,legit,0,0
26,2642,legit,1,0
27,2664,legit,0,0
28,2639,legit,1%,0
29,2976,legit,5%,0
30,2637,legit,1,0
31,3643,legit,5,0
32,2665,legit,1,0
33,2657,legit,5,0
34,3213,legit,0%,0
35,2636,legit,5,0
36,3400,legit,5,0
37,3646,legit,5,0
38,3642,legit,5,0
39,3778,legit,5,0
