,mail_id,label,prob,true_label
0,3353,legit,5,0
1,3197,legit,5,0
2,3627,legit,5%,0
3,4029,legit,5%,0
4,3192,legit,5,0
5,3623,legit,5,0
6,3351,legit,5,0
7,2511,legit,5,0
8,3203,legit,5,0
9,3202,legit,5,0
10,3201,legit,5%,0
11,3013,legit,5,0
12,3200,legit,5,0
13,3199,legit,5,0
14,3348,legit,5%,0
15,3198,legit,5,0
16,3350,legit,5,0
17,3624,legit,5,0
18,4066,legit,5%,0
19,3343,legit,5,0
20,3349,legit,5%,0
21,3853,phishing,95,0
22,3338,legit,5,0
23,3347,legit,5,0
24,34,legit,5,0
25,1153,legit,5,0
26,1164,legit,5,0
27,37,legit,5,0
28,35,legit,5,0
29,31,phishing,85,0
30,33,legit,5,0
31,1394,legit,5,0
32,1155,legit,5,0
33,41,legit,10,0
34,4059,legit,10,0
35,29,legit,0%,0
36,1158,legit,5,0
37,1629,legit,5%,0
38,1305,legit,10,0
39,321,legit,5,0
40,912,legit,5%,0
41,24,legit,5%,0
42,1306,legit,5,0
43,26,legit,0,0
44,1156,legit,5,0
45,923,legit,5,0
46,0,legit,5,0
47,69,legit,5,0
48,22,legit,5,0
49,21,legit,0,0
