,mail_id,label,prob,true_label
0,2677,legit,5,0
1,2962,phishing,85,0
2,2672,legit,5,0
3,2671,legit,5,0
4,3220,legit,5,0
5,3418,legit,5,0
6,3415,legit,5,0
7,1536,legit,5,0
8,4001,legit,10,0
9,1526,legit,5,0
10,1525,legit,5,0
11,1524,legit,5,0
12,1523,legit,10,0
13,1522,legit,10%,0
14,1521,legit,5,0
15,1520,legit,5,0
16,1519,legit,5,0
17,1518,legit,5,0
18,1517,legit,5,0
19,1516,legit,5,0
20,1515,legit,5,0
21,3414,legit,5,0
22,3407,legit,10,0
23,1447,legit,5,0
24,1445,legit,5,0
25,1446,legit,5,0
26,1258,legit,5,0
27,890,legit,10,0
28,891,legit,10,0
29,3044,legit,5,0
30,2724,legit,5%,0
31,2722,legit,0%,0
32,3231,legit,5,0
33,3229,legit,5%,0
34,2725,legit,0,0
35,2719,legit,5,0
36,2721,legit,5,0
37,3428,legit,5,0
38,2720,legit,0,0
39,2718,legit,5,0
40,801,legit,5%,0
41,1189,legit,5,0
42,1188,legit,5,0
43,1187,legit,5,0
44,1186,legit,5,0
45,4088,legit,5,0
46,802,legit,5,0
47,2042,legit,10%,0
48,2043,legit,5,0
49,2039,legit,10,0
