,mail_id,label,prob,true_label
0,20,legit,5,0
1,19,legit,5,0
2,17,legit,5,0
3,15,legit,5,0
4,1165,legit,5%,0
5,28,legit,5,0
6,12,legit,5,0
7,10,legit,5,0
8,18,legit,5,0
9,16,legit,5,0
10,392,legit,5,0
11,30,legit,5,0
12,32,legit,5,0
13,1538,legit,5,0
14,1163,legit,5,0
15,27,legit,5,0
16,1162,legit,1,0
17,36,legit,5,0
18,8,legit,5,0
19,7,legit,5,0
20,1393,legit,5,0
21,6,legit,10,0
22,5,legit,5,0
23,1159,legit,0%,0
24,4,legit,5,0
25,1309,legit,5,0
26,1160,legit,5,0
27,2,legit,5,0
28,387,legit,5,0
29,911,legit,5,0
30,1307,legit,0%,0
31,1308,legit,5,0
32,386,legit,5,0
33,1,legit,5,0
34,14,legit,5%,0
35,924,legit,5,0
36,1157,legit,5%,0
37,910,legit,5,0
38,385,legit,5,0
39,1313,legit,5%,0
