,mail_id,label,prob,true_label
0,4901,phishing,85,1
1,4884,phishing,85,1
2,1811,phishing,100,1
3,1812,phishing,95,1
4,1813,phishing,100,1
5,1807,phishing,99,1
6,2976,phishing,95,1
7,2228,phishing,95,1
8,3140,phishing,99,1
9,2803,phishing,99,1
10,1256,phishing,95,1
11,1532,phishing,95,1
12,2351,phishing,95,1
13,1085,phishing,95,1
14,4376,legit,10,1
15,4377,phishing,85,1
16,2603,phishing,95,1
17,451,phishing,90,1
18,354,phishing,100%,1
19,353,phishing,95,1
20,572,phishing,95,1
21,571,phishing,95,1
22,123,phishing,90,1
23,1444,phishing,95,1
24,1135,phishing,85,1
