,mail_id,label,prob,true_label
0,552,phishing,100%,1
1,551,phishing,95,1
2,720,phishing,90,1
3,3328,phishing,99,1
4,1533,phishing,99,1
5,1998,phishing,99,1
6,4404,phishing,95,1
7,4383,phishing,100,1
8,4381,phishing,85,1
9,4380,phishing,95,1
10,4382,phishing,85,1
11,2607,phishing,95,1
12,453,phishing,95,1
13,1686,phishing,95,1
14,3026,phishing,95,1
15,574,phishing,95,1
16,2084,phishing,100,1
17,2082,phishing,100,1
18,2081,phishing,99,1
19,2861,phishing,100,1
20,509,phishing,100,1
21,1578,phishing,95,1
22,3079,phishing,95,1
23,1183,phishing,100,1
24,258,phishing,95,1
