,mail_id,label,prob,true_label
0,4836,phishing,100%,1
1,1901,phishing,100,1
2,1900,phishing,100,1
3,493,phishing,99,1
4,1786,phishing,100,1
5,1040,phishing,100,1
6,1489,phishing,99,1
7,1488,phishing,100,1
8,1480,phishing,100,1
9,2960,phishing,100,1
10,2959,phishing,100,1
11,2205,phishing,100,1
12,2199,phishing,100,1
13,539,phishing,100,1
14,4570,phishing,99,1
15,4569,phishing,100,1
16,2504,phishing,100,1
17,2497,phishing,100,1
18,945,phishing,100,1
19,985,phishing,100,1
20,78,phishing,100,1
21,77,phishing,100,1
22,2787,phishing,100,1
23,2785,phishing,100,1
24,308,phishing,100%,1
