,mail_id,label,prob,true_label
0,1363,legit,5,0
1,1358,legit,5,0
2,1349,legit,5,0
3,1348,legit,5%,0
4,230,legit,5,0
5,1351,legit,5,0
6,961,legit,5%,0
7,237,legit,5,0
8,236,legit,5,0
9,233,legit,5,0
10,234,legit,5,0
11,235,legit,5,0
12,953,legit,5%,0
13,232,legit,5%,0
14,1355,legit,5%,0
15,231,legit,5,0
16,1346,legit,0%,0
17,1354,legit,5,0
18,229,legit,5,0
19,228,legit,10%,0
20,356,legit,10,0
21,227,legit,10,0
22,1350,legit,5,0
23,225,legit,5,0
24,1347,legit,5,0
25,1343,legit,5,0
26,1535,legit,5,0
27,196,legit,10,0
28,195,legit,10,0
29,1534,legit,5,0
30,226,legit,10,0
31,193,legit,5%,0
32,194,legit,5,0
33,959,legit,5%,0
34,216,legit,0%,0
35,221,legit,5%,0
36,187,legit,5,0
37,958,legit,5%,0
38,351,legit,5,0
39,960,legit,5%,0
40,220,legit,5,0
41,219,legit,5%,0
42,217,legit,5,0
43,186,legit,10,0
44,185,legit,5,0
45,215,legit,0,0
46,213,legit,5%,0
47,214,legit,5,0
48,212,legit,5,0
49,1342,legit,5,0
