,mail_id,label,prob,true_label
0,559,phishing,100,1
1,431,phishing,100,1
2,4708,phishing,95,1
3,3144,phishing,100,1
4,3143,phishing,100,1
5,3142,phishing,100,1
6,296,phishing,100,1
7,295,phishing,100,1
8,91,phishing,99,1
9,4454,phishing,100,1
10,1404,phishing,99,1
11,210,phishing,100,1
12,3330,phishing,100,1
13,465,phishing,100,1
14,1089,phishing,100,1
15,2005,phishing,100,1
16,2001,phishing,100,1
17,4432,phishing,100,1
18,4428,phishing,95,1
19,4427,phishing,99,1
20,4426,phishing,100,1
21,4422,phishing,100,1
22,4418,phishing,100,1
23,4424,phishing,100,1
24,4423,phishing,100,1
25,4421,phishing,100%,1
26,4420,phishing,99,1
27,2617,phishing,100,1
28,2615,phishing,100,1
29,1306,phishing,100,1
30,1305,phishing,100%,1
31,3211,phishing,100%,1
32,1692,phishing,100,1
33,1693,phishing,99,1
34,597,phishing,100,1
35,861,phishing,100%,1
36,5217,phishing,100%,1
37,5212,phishing,99,1
38,5200,phishing,99,1
39,5199,phishing,99,1
