,mail_id,label,prob,true_label
0,1612,phishing,95,0
1,938,phishing,95%,0
2,1300,phishing,95,0
3,1297,phishing,95%,0
4,1298,phishing,95%,0
5,1611,phishing,95,0
6,290,phishing,95,0
7,289,phishing,95,0
8,1610,phishing,95,0
9,272,phishing,95,0
10,1609,phishing,95,0
11,287,phishing,95,0
12,288,phishing,95%,0
13,285,phishing,95,0
14,291,phishing,95,0
15,279,phishing,95,0
16,3440,phishing,95,0
17,3435,phishing,95,0
18,3438,phishing,95,0
19,3563,phishing,95,0
20,3437,phishing,95,0
21,2522,phishing,95,0
22,2519,phishing,95,0
23,3052,phishing,95,0
24,2521,phishing,95,0
