,mail_id,label,prob,true_label
0,4728,phishing,95,1
1,158,phishing,95,1
2,1134,phishing,99,1
3,391,phishing,100,1
4,2698,phishing,100%,1
5,4804,phishing,95,1
6,4803,phishing,95,1
7,4798,phishing,95,1
8,4801,phishing,95,1
9,4797,phishing,95,1
10,4805,phishing,95,1
11,4800,phishing,95,1
12,4795,phishing,95,1
13,4799,phishing,95,1
14,259,phishing,95,1
15,1777,phishing,100,1
16,1773,phishing,100,1
17,3271,phishing,99,1
18,3272,phishing,85,1
19,1328,phishing,85,1
20,2910,phishing,100,1
21,5048,phishing,95,1
22,3121,phishing,99,1
23,3122,phishing,95,1
24,3318,phishing,100,1
