,mail_id,label,prob,true_label
0,2843,phishing,100,0
1,2842,phishing,100%,0
2,2841,phishing,100,0
3,2840,phishing,100%,0
4,2839,phishing,100,0
5,4022,phishing,100%,0
6,2838,phishing,100,0
7,2837,phishing,100,0
8,2835,phishing,100,0
9,2836,phishing,99,0
10,2862,phishing,99,0
11,2833,phishing,100,0
12,2832,phishing,100,0
13,2829,phishing,100%,0
14,2828,phishing,100,0
15,2830,phishing,100%,0
16,4019,phishing,99,0
17,3486,phishing,100,0
18,2827,phishing,100,0
19,1745,phishing,100%,0
20,548,phishing,100,0
21,547,phishing,100%,0
22,546,phishing,100,0
23,1103,phishing,100,0
24,1102,phishing,100,0
